"phone_id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips_panel";"cpu_brand";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
629;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;6;"HDD";1024;0;"Intel";"windows";1.0;34046.4528
631;"Asus";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";11.0;101232.0
632;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;78801.12
633;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";1.6;4;"SSD";256;0;"Intel";"windows";1.0;44169.12
634;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;4;"HDD";1024;0;"Nvidia";"windows";2.0;30849.12
635;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.1;8;"HDD";1024;0;"Intel";"windows";2.0;21258.72
636;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";1.0;48304.7136
637;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";1.6;8;"SSD";256;0;"Intel";"windows";1.0;99580.32
638;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.0;13266.72
639;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;93635.3376
640;"Dell";"Notebook";15.6;3840;2160;1;0;"Intel";2.8;16;"SSD";1024;0;"Nvidia";"windows";2.0;127818.72
641;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;59087.52
642;"HP";"Notebook";17.0;1600;900;0;0;"AMD";3.0;8;"HDD";1024;0;"AMD";"windows";2.0;27753.552
643;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;130536.0
644;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"N/A";2.0;62284.32
645;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";2.0;23976.0
646;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"windows";1.0;14598.72
647;"Acer";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;48964.32
648;"Razer";"Gaming";14.0;1920;1080;0;0;"Intel";2.8;16;"SSD";256;0;"Nvidia";"windows";1.0;138474.72
649;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;64628.64
650;"Lenovo";"Ultrabook";12.5;1920;1080;0;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;84395.52
651;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.7;32;"SSD";512;0;"Nvidia";"windows";3.0;149130.72
652;"Acer";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"linux";2.0;37775.52
653;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";1.6;8;"SSD";256;0;"Intel";"windows";1.0;77250.672
654;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;63499.104
655;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"N/A";1.0;19441.872
656;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"HDD";500;0;"Intel";"windows";2.0;56689.92
657;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";1.8;8;"SSD";256;0;"AMD";"windows";6.0;48964.32
658;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";1.8;16;"Hybrid";256;2048;"AMD";"windows";2.0;60472.8
659;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.6;8;"Hybrid";128;1024;"Nvidia";"windows";3.0;63722.88
660;"Dell";"Gaming";17.3;3840;2160;0;1;"Intel";2.8;32;"Hybrid";512;1024;"Nvidia";"windows";4.0;167691.8736
661;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;65481.12
662;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";500;0;"Intel";"windows";2.0;22324.32
663;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;28504.8
664;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;6;"HDD";1024;0;"AMD";"windows";2.0;28717.92
665;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;79215.1056
666;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";2.1;4;"SSD";128;0;"Intel";"windows";2.0;26533.44
668;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"AMD";"windows";2.0;39693.6
669;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";2.0;67026.24
670;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"SSD";128;0;"Intel";"linux";2.0;21951.36
671;"Microsoft";"Ultrabook";13.5;2256;1504;1;0;"Intel";2.8;8;"SSD";256;0;"Intel";"windows";1.0;99519.048
672;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";128;1024;"AMD";"windows";1.0;43580.376
673;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;55091.52
674;"Lenovo";"Notebook";35.6;1366;768;0;0;"AMD";2.2;4;"SSD";128;0;"AMD";"windows";2.0;18594.72
675;"HP";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";2.4;4;"SSD";128;0;"Nvidia";"windows";1.0;37242.72
676;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;68944.32
677;"Asus";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;60472.8
678;"HP";"2 in 1 Convertible";11.6;1366;768;1;0;"Intel";1.1;8;"Flash Storage";64;0;"Intel";"Other";1.0;26373.6
679;"LG";"Ultrabook";15.6;1920;1080;0;1;"Intel";1.8;8;"SSD";512;0;"Intel";"windows";1.0;122490.72
680;"Acer";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;16;"SSD";256;0;"Nvidia";"windows";2.0;69210.72
681;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";2.0;53168.112
682;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"SSD";128;0;"Intel";"windows";1.0;22324.32
683;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;16;"Hybrid";128;1024;"Nvidia";"windows";3.0;109277.28
684;"HP";"Notebook";17.3;1920;1080;0;1;"Intel";2.0;4;"SSD";256;0;"AMD";"windows";2.0;37242.72
685;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";1.8;8;"SSD";512;0;"Intel";"windows";1.0;79866.72
686;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.9;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;149916.6
687;"HP";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"AMD";"windows";1.0;32639.8608
688;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";1024;0;"AMD";"windows";2.0;29073.2976
689;"HP";"Notebook";17.3;1920;1080;0;1;"AMD";2.4;6;"HDD";2048;0;"AMD";"windows";2.0;30316.32
690;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";1.6;4;"HDD";500;0;"Intel";"windows";2.0;16943.04
691;"Acer";"Notebook";14.0;1366;768;0;0;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"Other";1.0;19980.0
692;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";1.0;37242.72
693;"HP";"Workstation";17.3;1920;1080;0;0;"Intel";2.8;8;"HDD";500;0;"Nvidia";"windows";3.0;101657.7072
694;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;137995.2
695;"Toshiba";"Notebook";13.3;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;51841.44
696;"Acer";"Netbook";11.6;1366;768;0;0;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"windows";1.0;14332.32
697;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;93186.72
698;"Asus";"2 in 1 Convertible";12.5;1920;1080;1;0;"Intel";0.9;4;"Flash Storage";64;0;"Intel";"Other";1.0;35644.32
699;"Toshiba";"Ultrabook";13.3;1920;1080;1;0;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;100006.56
701;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"Nvidia";"windows";2.0;43636.32
702;"Lenovo";"Notebook";15.6;1920;1080;0;0;"AMD";2.9;4;"SSD";256;0;"AMD";"windows";2.0;21258.72
703;"Lenovo";"Notebook";15.6;1366;768;0;0;"AMD";3.6;8;"HDD";1024;0;"AMD";"windows";2.0;22857.12
704;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"HDD";1024;1024;"Intel";"windows";2.0;33110.856
705;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"N/A";1.0;23976.0
706;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";2.0;42357.6
707;"Acer";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";1.6;1;"SSD";256;0;"Intel";"windows";1.0;53226.72
708;"Lenovo";"Workstation";15.6;1920;1080;0;0;"Intel";2.5;16;"SSD";512;0;"Nvidia";"windows";2.0;98834.4
709;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;63456.48
710;"HP";"Notebook";17.3;1920;1080;0;1;"AMD";2.5;6;"HDD";2048;0;"AMD";"windows";2.0;34898.9328
711;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;66546.72
712;"Dell";"Notebook";14.0;1920;1080;0;0;"Intel";2.8;8;"SSD";256;0;"Nvidia";"linux";1.0;58021.92
713;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"HDD";1024;0;"Intel";"linux";1.0;38681.28
714;"Asus";"Notebook";14.0;1920;1080;0;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.0;15877.44
715;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.6;16;"SSD";512;0;"Intel";"windows";1.0;76012.4448
716;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";1.0;45664.6896
717;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;62817.12
718;"Lenovo";"Notebook";15.6;1366;768;0;0;"AMD";2.0;4;"HDD";500;0;"AMD";"windows";2.0;15877.44
719;"Mediacom";"Notebook";14.0;1920;1200;0;1;"Intel";1.9;4;"HDD";32;0;"Intel";"windows";1.0;14119.2
720;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Nvidia";"windows";2.0;63936.0
721;"Lenovo";"Ultrabook";14.0;2560;1440;0;1;"Intel";2.5;64;"SSD";512;0;"Intel";"windows";1.0;89864.1792
722;"HP";"2 in 1 Convertible";13.3;1366;768;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;44574.048
723;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;79866.72
724;"Dell";"Gaming";17.3;3840;2160;0;0;"Intel";2.8;32;"Hybrid";1024;1024;"Nvidia";"windows";4.0;194972.832
725;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;71847.0144
726;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";1024;0;"Intel";"N/A";1.0;26101.872
728;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.4;4;"HDD";1024;0;"Intel";"windows";1.0;34578.72
729;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"HDD";1024;0;"AMD";"linux";2.0;31409.6256
730;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";3.0;4;"HDD";1024;0;"AMD";"windows";2.0;26053.92
731;"Acer";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;103096.8
732;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;12;"HDD";1024;0;"Intel";"windows";2.0;34578.72
733;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";3.0;6;"Hybrid";128;1024;"AMD";"windows";2.0;34632.0
734;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"HDD";500;0;"Intel";"windows";2.0;29783.52
735;"Lenovo";"Notebook";13.3;1920;1080;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;51148.8
736;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;4;"HDD";1024;0;"Intel";"windows";1.0;41505.12
737;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";2.8;16;"SSD";256;0;"Nvidia";"windows";2.0;128884.32
738;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";1.6;8;"HDD";1024;0;"Intel";"windows";1.0;35111.52
739;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";1.0;111593.8944
740;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";2.0;21887.424
741;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;64308.96
742;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.0;8;"SSD";256;0;"Intel";"windows";2.0;35431.2
743;"Toshiba";"Notebook";14.0;1920;1080;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;81784.8
744;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;53226.72
745;"Lenovo";"Workstation";15.6;3840;2160;0;1;"Intel";2.8;16;"SSD";1024;0;"Nvidia";"windows";2.0;175770.72
746;"Acer";"Notebook";14.0;1366;768;0;0;"Intel";1.6;2;"Flash Storage";32;0;"Intel";"Other";1.0;17582.4
747;"Samsung";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.7;16;"SSD";256;0;"Intel";"windows";0.0;87858.72
749;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;60031.1088
750;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";2.9;16;"SSD";256;0;"Nvidia";"windows";3.0;233845.92
751;"Lenovo";"Netbook";11.6;1366;768;1;0;"Intel";1.6;4;"SSD";128;0;"Intel";"windows";1.0;25308.0
752;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";2.4;8;"SSD";256;0;"Intel";"windows";1.0;101232.0
753;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";1024;0;"Nvidia";"N/A";2.0;30849.12
755;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";2.7;4;"SSD";256;0;"Intel";"windows";2.0;45282.672
756;"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;"Intel";1.8;8;"SSD";256;0;"Intel";"windows";1.0;63882.72
757;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";2.5;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;58554.72
758;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";2.6;8;"SSD";256;0;"Nvidia";"windows";2.0;83170.08
759;"Dell";"Gaming";15.6;3840;2160;0;1;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";4.0;152859.7872
760;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";2.5;4;"SSD";256;0;"Intel";"windows";2.0;31914.72
761;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;55837.44
762;"Dell";"Ultrabook";12.5;1920;1080;0;0;"Intel";2.8;16;"SSD";256;0;"Intel";"windows";1.0;99047.52
763;"Google";"Ultrabook";12.3;2400;1600;1;0;"Intel";1.2;8;"SSD";256;0;"Intel";"Other";1.0;83063.52
764;"Asus";"Ultrabook";13.3;3200;1800;0;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;60153.12
765;"Dell";"Notebook";13.3;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";1.0;45234.72
766;"Acer";"Notebook";13.3;1366;768;0;0;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;34898.4
767;"Asus";"Notebook";17.3;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Nvidia";"windows";2.0;25059.7152
768;"Dell";"Gaming";15.6;3840;2160;1;1;"Intel";2.6;16;"Hybrid";128;1024;"Nvidia";"windows";2.0;58554.72
769;"Samsung";"Ultrabook";13.3;1920;1080;1;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;85194.72
770;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";1.1;4;"HDD";1024;0;"Intel";"linux";2.0;15877.44
771;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;16;"";0;0;"AMD";"windows";2.0;62938.0656
772;"Samsung";"2 in 1 Convertible";15.0;1920;1080;1;0;"Intel";2.7;16;"SSD";256;0;"AMD";"windows";1.0;95850.72
773;"Toshiba";"Notebook";14.0;1366;768;0;1;"Intel";2.3;4;"SSD";128;0;"Intel";"windows";1.0;54345.6
774;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.0;58554.72
776;"Asus";"2 in 1 Convertible";15.6;1920;1080;1;0;"Intel";2.7;12;"HDD";2048;0;"Nvidia";"windows";2.0;44701.92
777;"Lenovo";"Notebook";15.6;3840;2160;0;0;"Intel";2.7;16;"SSD";512;0;"Nvidia";"windows";2.0;126273.6
778;"Acer";"Notebook";14.0;1920;1080;0;1;"Intel";2.4;4;"SSD";128;0;"Intel";"windows";1.0;33886.08
779;"Razer";"Gaming";14.0;1920;1080;0;0;"Intel";2.8;16;"SSD";512;0;"Nvidia";"windows";1.0;154458.72
780;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";1.1;8;"SSD";128;0;"Intel";"windows";2.0;31003.632
781;"Dell";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;32;"Hybrid";1024;1024;"Nvidia";"windows";4.0;191211.264
782;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";2.6;16;"Hybrid";256;1024;"Nvidia";"windows";4.0;125208.0
783;"Toshiba";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.6;16;"SSD";512;0;"Nvidia";"windows";1.0;93985.92
784;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";1.6;8;"HDD";1024;0;"Intel";"N/A";2.0;17529.12
785;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.7;16;"SSD";512;0;"Intel";"windows";1.0;122490.72
786;"MSI";"Gaming";14.0;1920;1080;0;1;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";1.0;100752.48
787;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;58021.92
788;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";2.8;4;"HDD";1024;0;"Nvidia";"windows";2.0;53226.72
789;"Acer";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";4.0;122490.72
790;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";2.0;52480.8
791;"Asus";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;8;"Hybrid";128;1024;"Nvidia";"windows";2.0;71341.92
792;"Vero";"Notebook";14.0;1920;1080;0;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.0;10810.512
793;"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";1.0;104961.6
794;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"AMD";"windows";2.0;51095.52
795;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";1.2;8;"Flash Storage";512;0;"Intel";"macos";0.0;62071.2
796;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;124142.4
797;"Asus";"Notebook";14.0;1366;768;0;0;"Intel";1.1;4;"Flash Storage";32;0;"Intel";"windows";1.0;15930.72
798;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";2.5;8;"SSD";128;0;"Intel";"windows";1.0;43156.8
799;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;1;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;71874.72
800;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.0;8;"SSD";256;0;"AMD";"windows";2.0;39373.92
801;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";2.8;8;"SSD";256;0;"Nvidia";"windows";3.0;110017.872
802;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";2.0;58554.72
803;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;79866.72
804;"Dell";"Notebook";15.6;3840;2160;1;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";2.0;93186.72
805;"Dell";"Netbook";11.6;1366;768;0;0;"Intel";1.1;4;"SSD";128;0;"Intel";"windows";1.0;39640.32
806;"HP";"Netbook";12.5;1366;768;0;0;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;74005.92
807;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";2.0;41558.4
808;"HP";"Notebook";15.6;1366;768;0;0;"AMD";2.5;8;"HDD";2048;0;"AMD";"windows";2.0;33513.12
809;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";2.8;16;"SSD";512;0;"Nvidia";"windows";2.0;89457.12
810;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"HDD";1024;0;"Nvidia";"windows";2.0;32447.52
811;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;12;"HDD";1024;0;"AMD";"windows";3.0;93186.72
812;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";512;1024;"Nvidia";"windows";2.0;128671.2
813;"Samsung";"Ultrabook";13.3;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";0.0;79866.72
814;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.7;8;"HDD";1024;0;"Nvidia";"windows";1.0;51202.08
815;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"AMD";"windows";2.0;42081.0768
816;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";2.7;8;"SSD";256;0;"Intel";"windows";1.0;99047.52
817;"Razer";"Ultrabook";12.5;3840;2160;1;1;"Intel";2.5;16;"SSD";512;0;"Intel";"windows";1.0;95850.72
818;"HP";"Netbook";11.6;1366;768;0;0;"Intel";1.6;4;"Flash Storage";16;0;"Intel";"Other";1.0;20512.8
819;"Dell";"Gaming";17.3;1920;1080;0;1;"Intel";2.8;16;"Hybrid";128;1024;"Nvidia";"windows";4.0;133467.4656
820;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";2.3;4;"HDD";500;0;"Intel";"windows";1.0;40226.4
821;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";2.0;26101.872
822;"Toshiba";"Ultrabook";14.0;1366;768;0;0;"Intel";2.5;4;"SSD";128;0;"Intel";"windows";1.0;58075.2
823;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.7;8;"SSD";512;0;"Intel";"windows";1.0;133146.72
824;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";2.5;8;"SSD";256;0;"Nvidia";"windows";2.0;63882.72
825;"Lenovo";"Ultrabook";14.0;1920;1080;0;1;"Intel";2.5;8;"Flash Storage";256;0;"Intel";"windows";1.0;99900.0
826;"Toshiba";"Notebook";14.0;1366;768;0;0;"Intel";2.1;4;"SSD";128;0;"Intel";"windows";1.0;26586.72
827;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";2.5;8;"SSD";256;0;"Intel";"windows";1.0;72354.24
828;"Dell";"Notebook";14.0;1366;768;0;0;"Intel";2.0;4;"HDD";500;0;"Intel";"windows";1.0;31168.8
829;"Acer";"Netbook";11.6;1366;768;0;1;"Intel";1.6;4;"Flash Storage";32;0;"Intel";"Other";1.0;18914.4
830;"Acer";"Notebook";14.0;1920;1080;0;1;"Intel";2.4;8;"SSD";128;0;"Intel";"windows";1.0;32980.32
831;"Razer";"Gaming";17.3;3840;2160;1;0;"Intel";2.9;32;"SSD";512;0;"Nvidia";"windows";3.0;292986.72
832;"Lenovo";"Ultrabook";14.0;2560;1440;0;1;"Intel";2.6;16;"SSD";512;0;"Intel";"windows";1.0;111834.72
833;"Asus";"Notebook";15.6;1920;1080;0;0;"Intel";2.5;4;"HDD";1024;0;"Nvidia";"linux";2.0;27652.32
834;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";2.3;8;"SSD";256;0;"Intel";"windows";1.0;63190.08
835;"Lenovo";"Notebook";14.0;1920;1080;0;1;"Intel";2.6;8;"SSD";256;0;"Intel";"windows";1.0;87912.0
836;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";3.0;147832.2864
837;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";2.8;16;"Hybrid";256;1024;"Nvidia";"windows";2.0;128884.32
838;"Toshiba";"Notebook";15.6;1366;768;0;0;"Intel";2.4;4;"HDD";500;0;"Intel";"windows";2.0;35644.32
839;"Lenovo";"Notebook";14.0;1366;768;0;0;"Intel";1.6;4;"Flash Storage";16;0;"Intel";"Other";1.0;17316.0
